artistName,trackName,fall,spring,summer,winter,genres,track_id,danceability,energy,valence,tempo,duration_ms
Angel Olsen,Unfucktheworld,0,0,0,3626,"alternative americana, art pop, chamber pop, countrygaze, dream pop, experimental pop, indie pop, indie rock, noise pop, singer-songwriter",2NE61HPxiQyPbNhggQqrzG,0.546,0.128,0.326,119.037,125440
Angele,Tu me regardes,0,0,0,40300,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical",26BdVNA5Fg6V1myBcxMjdx,0.49,0.497,0.392,87.477,192173
Angelina Jordan,Fly Me to the Moon (Acoustic),0,167233,0,0,contemporary vocal jazz,74Xrh4m8ihRgOK3bLbRUcj,0.594,0.129,0.349,135.224,167234
Angelov,Retrida,0,6510,0,0,melodic techno,7pk9nPyG0qI90l7j3pWnya,0.797,0.833,0.338,123.002,499208
Angus & Julia Stone,Big Jet Plane,239146,0,239146,239146,"australian indie folk, indie folk",3WGsYiBXmaT8XyY4Fmry2v,0.762,0.387,0.274,109.959,239147
Anil Emre Daldal,M. - Akustik,0,1983,0,346400,turkish alternative rock,13kLX629h1uNL326wti6hr,0.494,0.273,0.13,99.932,173200
Anil Emre Daldal,M. - Sped Up Version,0,135807,0,0,turkish alternative rock,2BVENsgSCozPejCti0lmwo,0.587,0.392,0.597,124.941,176803
Anil Emre Daldal,S.,0,0,69927,0,turkish alternative rock,0ZPHjCzuYKHHkH2UomcRfq,0.929,0.89,0.849,115.048,107739
Anil Piyanci,Bugun Biraz Ictim (feat. Ezhel & Grogi),0,7957,0,0,"turkce drill, turkish hip hop, turkish trap",36ia26BNLOY4cb6eeViRuh,0.72,0.836,0.387,91.053,285090
Anil Piyanci,Goklerde Suzulurken,0,0,164083,0,"turkce drill, turkish hip hop, turkish trap",1OGVpaGlCnrjrR9UtlWMeP,0.63,0.619,0.372,87.91,190909
Anil Piyanci,KAFA10,5546,0,0,0,"turkce drill, turkish hip hop, turkish trap",7fUGWMgLzsVdID1eKoPm3b,0.777,0.668,0.544,149.956,254000
Anil Piyanci,Yagmurlar,0,14396,0,0,"turkce drill, turkish hip hop, turkish trap",3aX0N8IdY9rECrbuuR4FMp,0.71,0.694,0.219,115.091,237865
Anna of the North,Meteorite,0,0,0,1880,vapor pop,0mdfnlU1bW5bRfjIJQiM4K,0.535,0.743,0.0929,127.833,157854
AnnenMayKantereit,Tom's Diner,0,0,269333,0,"cologne indie, german singer-songwriter",0oA9wBGDY4uyILLg4GymWP,0.68,0.428,0.334,98.222,269333
Ant Saunders,Yellow Hearts,1109,215013,121451,4211,chill r&b,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,0.695,129.039,223258
Antonin Dvorak,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",0,771857,58139,587340,"classical, czech classical, late romantic era",3sAYxq1986j3ydqLv6jwUJ,0,0.0842,0,0,432533
Antonio Salieri,De profundis,6762,47345,2159,192211,"classical, classical era, galante era, italian romanticism",3ZyFFvk9DHESkOE8OrIuol,0.213,0.063,0.0342,62.084,305377
Antonio Vivaldi,"Concerto No. 4 in F minor, Op. 8, RV 297, ""L'inverno"" (Winter): I. Allegro non molto",1471,231104,1622,236778,"baroque, classical, early music, italian baroque",6u6bLHM3t2UcQWjPpooDEx,0.436,0.14,0.151,141.35,224493
Antonio Vivaldi,"Concerto in E minor, Opus 4 No. 2: I. Allegro",0,0,0,283161,"baroque, classical, early music, italian baroque",7L3Qp8A9HWuD3GY93sH3MN,0.484,0.195,0.33,132.234,640400
Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",661,410030,201853,209763,"baroque, classical, early music, italian baroque",0ROMalDdNg3L2HoZP4qFyJ,0.4,0.247,0.394,162.078,201853
Antonio Vivaldi,"Violin Concerto in E Minor, Op. 4 No. 2, RV 279: I. Allegro",0,519761,2700,0,"baroque, classical, early music, italian baroque",6FIES8iEfuZ6KUQMOs2T92,0.408,0.334,0.562,109.095,254653
Antonio Vivaldi,"Vivaldi: L'estro armonico, Concerto for Two Violins in A Minor, Op. 3 No. 8, RV 522 ""Per eco in lontano"": I. Allegro",2900,17083,9851,222079,"baroque, classical, early music, italian baroque",21FuEp6ezh5Yau5mq4pKfV,0.405,0.233,0.6,134.87,173784
Antonio Vivaldi,"Vivaldi: La stravaganza, Violin Concerto in E Minor, Op. 4 No. 2, RV 279: I. Allegro",14655,15485,258342,86341,"baroque, classical, early music, italian baroque",75XUR8CKbX3eypU7C0OoZ4,0.408,0.334,0.562,109.117,254653
Aqtaii,Antitez,0,0,0,29911,new school turkce rap,1ZKlnuK8R7a52LjZJVSJrg,0.758,0.326,0.115,85.981,106046
Aquilo,Silhouette,0,0,0,1642,indie anthem-folk,403EjoWwYSX37paKSySxs1,0.58,0.928,0.482,130.012,240000
Arcade Fire,My Body Is a Cage,0,0,0,287240,"alternative rock, baroque pop, canadian indie, chamber pop, indie rock, indietronica, modern rock, permanent wave, quebec indie, rock",1rOlTL4pKQ9Y1fURua4AJR,0.296,0.502,0.313,81.045,287240
Arcangelo Corelli,"Concerto Grosso No. 8 in G Minor, Op. 6, ""Christmas Concerto"": Allegro",2730,162096,4052,597038,"baroque, classical, early music, italian baroque",2dZCu97Sgs5gsgJxKebd5f,0.425,0.16,0.563,73.06,147920
Arctic Monkeys,505,1018585,2001526,1848518,0,"garage rock, modern rock, permanent wave, rock, sheffield indie",58ge6dfP91o9oXMzq3XkIS,0.52,0.852,0.234,140.267,253587
Arctic Monkeys,Do I Wanna Know?,277093,682284,56560,9713,"garage rock, modern rock, permanent wave, rock, sheffield indie",5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,0.405,85.03,272394
Arctic Monkeys,Fluorescent Adolescent,183893,0,0,0,"garage rock, modern rock, permanent wave, rock, sheffield indie",7e8utCy2JlSB8dRHKi49xM,0.646,0.813,0.821,112.115,173493
Arctic Monkeys,I Wanna Be Yours,658417,971458,1520986,185316,"garage rock, modern rock, permanent wave, rock, sheffield indie",5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0.479,67.528,183956
Arctic Monkeys,Library Pictures,0,0,0,138270,"garage rock, modern rock, permanent wave, rock, sheffield indie",0qfGWpvJGlp17wdTm19ioK,0.304,0.939,0.402,96.954,142173
Arctic Monkeys,Why'd You Only Call Me When You're High?,165956,353371,176265,361387,"garage rock, modern rock, permanent wave, rock, sheffield indie",086myS9r57YsLbJpU0TgK9,0.691,0.631,0.8,92.004,161124
Arden Jones,daisy,0,0,83076,0,singer-songwriter pop,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,0.774,121.876,146523
Arden Jones,horror story,3157,0,123269,0,singer-songwriter pop,4yIHTPSFg5Ma41IJNE0GUL,0.718,0.606,0.676,101.917,123270
Ari Abdul,BABYDOLL,0,2304,0,0,"dark r&b, sped up",5rPNVwYjVEgkq6YNPki4Zc,0.485,0.585,0.51,84.941,196235
Ari Barokas,Omrumuz Yine Geciyor,0,0,0,185450,"turkish alternative, turkish rock, turkish singer-songwriter",4505pd167VnWboK0vVQ53I,0.686,0.288,0.589,110.295,185451
Ari Barokas,Yalnizlik Kaninda Var,0,1641,0,458182,"turkish alternative, turkish rock, turkish singer-songwriter",4Z3CTDI0nHGkhWLkbhqGcq,0.666,0.446,0.653,100.25,228267
Ari Barokas,Yasiyorum Sil Bastan,0,0,0,270,"turkish alternative, turkish rock, turkish singer-songwriter",0KAcPFPckXX4S9ifNQ4RmW,0.576,0.605,0.899,110.912,199467
Ariana Grande,34+35,0,113770,0,0,pop,6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0.485,109.978,173711
Ariana Grande,7 rings,1940,532274,981,109268,pop,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327,140.048,178627
Arizona Zervas,ROXANNE,0,447,0,0,"indie pop rap, pop rap, rhode island rap",696DnlkuDOXcMAnKlTgXXK,0.621,0.601,0.457,116.735,163636
Artz,Hayrola,0,1600,0,0,"turkish hip hop, turkish trap",7HgEjJCh0hQ0GO7PjQvEF3,0.792,0.627,0.547,151.01,217365
Arz,"Hate You, I Love You",0,156000,0,0,"chill drill, melodic drill",4Syw16E33XKnkrUgsESDNM,0.598,0.493,0.552,92.277,149473
Asaf Avidan,Different Pulses,0,0,0,161030,"israeli pop, israeli rock",6PxLjgydOaTwctgkwbN3rF,0.629,0.539,0.0959,96.952,266733
Asaf Avidan,My Favorite Clown,0,454192,603030,15731,"israeli pop, israeli rock",49PBBM0JJ4IhSVKxIGLGwz,0.463,0.22,0.0783,96.121,316787
Asaf Avidan,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,0,826603,10588,21613,"israeli pop, israeli rock",68rcszAg5pbVaXVvR7LFNh,0.826,0.668,0.534,118.99,215187
Asaf Avidan,Poor Boy / Lucky Man,1373358,843400,991819,1240249,"israeli pop, israeli rock",54usWziyBreQAFLwWpMZog,0.375,0.105,0.0385,142.463,276413
Ashe,Moral of the Story,0,202232,0,0,alt z,2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,0.265,119.812,201084
Ashes To Amber,ALRIGHT,0,0,227333,0,,7IXaYc8pDIqugaXwpyBUkq,0.621,0.412,0.262,171.884,113476
Ashley Johnson,Through the Valley,0,6058,0,0,,6YowAxI2HIbhAwumOqpldE,0.471,0.485,0.356,113.542,220248
Askin Nur Yengi,Ayrilmam,516000,1431160,745271,914342,turkish pop,5RAK8W7s92vto5ZFDGLOJ0,0.849,0.872,0.803,96.977,223187
Askin Nur Yengi,Susma,4778,431508,1601,443567,turkish pop,2RLl2fz76VVEdWAuu2Idvw,0.551,0.858,0.149,74.973,204612
Aspova,Nude,0,0,0,163800,turkish hip hop,6NnCWIWV740gP7DQ8kqdIE,0.726,0.91,0.648,135.966,178453
Aspova,Yuk Gemisi,0,172452,0,0,turkish hip hop,2zhttCT008CWBEbQ6fuU7k,0.798,0.678,0.339,158.944,172453
Athena,Ben Boyleyim,0,0,201277,0,deep latin christian,2fyT6Vo4tAviaECW9maELI,0.482,0.54,0.31,97.982,201278
Athena,Yalan,0,768,0,0,deep latin christian,31N3wtFbnx9PB1BeRN5JX6,0.486,0.25,0.0729,109.384,286348
Ati242,25,210044,1400,0,218834,turkish hip hop,7GqIDx2QVGOpd4r1fZaUUW,0.604,0.905,0.723,147.448,289800
Ati242,ELON MUSK,0,101802,0,0,turkish hip hop,4RpsDczY1PWGTToFF7ZVF5,0.676,0.615,0.163,77.566,99097
Ati242,GUNES,0,4865,0,0,turkish hip hop,4HbGWKUGE4kZveaZ4IJOXQ,0.688,0.825,0.439,81,193144
Ati242,Gringo,0,213514,0,0,turkish hip hop,5YyetAy34sgROhslaW3BZc,0.774,0.653,0.845,95.009,210133
Ati242,Tiki Taka Flow,0,0,0,26810,turkish hip hop,3WY8ZHo8BfZqOaLmCYyBJo,0.801,0.802,0.528,124.931,170389
Austin Farwell,High Above,0,77531,0,0,ambient lo-fi,25b7fqfmk1yDyWcmoiiAkd,0.277,0.097,0.133,59.328,77531
Austin Farwell,New Home (Slowed),0,304441,0,0,ambient lo-fi,6h6runZeeczWEuEW2pFvYW,0.356,0.00558,0.122,70.012,174521
Avicii,Hey Brother,0,115434,0,0,"dance pop, edm, pop, pop dance",4lhqb6JvbHId48OUJGwymk,0.545,0.78,0.458,125.014,255093
Avicii,Levels - Radio Edit,0,7359,0,0,"dance pop, edm, pop, pop dance",5UqCQaDshqbIk3pkhy4Pjg,0.584,0.889,0.464,126.04,199907
Avicii,The Nights,0,25023,0,0,"dance pop, edm, pop, pop dance",0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,0.654,125.983,176658
Avicii,Waiting For Love,0,11434,0,0,"dance pop, edm, pop, pop dance",2P4OICZRVAQcYAV2JReRfj,0.579,0.736,0.613,127.999,230613
Avicii,Wake Me Up,0,88725,0,0,"dance pop, edm, pop, pop dance",0nrRP2bk19rLc0orkWPQk2,0.532,0.783,0.643,124.08,247427
Ayca Ozefe,Olmuyor Bak,0,0,0,176520,"turkce slow sarkilar, turkish alt pop",4gLDuBpKRCZFPER0hAPmLU,0.388,0.0855,0.361,90.41,176520
Aydilge,Ask Paylasilmaz,2430,587164,7720,771250,"turkish pop, turkish rock, turkish singer-songwriter",7y4mrpIBkuXY1KFINGFUDk,0.591,0.523,0.47,128.081,249213
Ayla Dikmen,Anlamazdin,1280,223839,100789,0,classic turkish pop,1qwQ1P3FwFouG1zTIBkGXU,0.324,0.573,0.433,116.735,222347
Ayla Dikmen,Ilk ve Son Askim Sen Olacaksin,0,2368,0,0,classic turkish pop,6LsiR2ILbjGuoRIQlS7zyW,0.392,0.582,0.332,97.713,246627
Ayla Dikmen,Sensiz Yasayamam,0,2431,0,0,classic turkish pop,6bJLKxtPgaxl8bXzK28Q5Z,0.415,0.47,0.455,97.518,200960
Ayna,Yeniden de Sevebiliriz... Akdeniz,0,0,211773,0,persian drill,77dvJ1W6YyXVlVPbhfNbK1,0.815,0.757,0.962,100.097,211773
Aynur Aydin,Gunah Sevap,279693,0,0,0,turkish pop,4owgCXz2KekhwGXTmF4Ztd,0.659,0.91,0.503,127.007,279693
Aysegul Aldinc,Beni Hatirla,0,0,19219,0,"turkish modern jazz, turkish pop",7d6a6iCrDMiE7ECgawQTsT,0.567,0.28,0.26,107.849,243227
Ayten Alpman,Ben Boyleyim,0,1493,0,16447,"classic turkish pop, turkish jazz, turkish modern jazz",44ANlZqGoKm61vGckOyLy9,0.405,0.409,0.563,114.922,202600
Ayten Alpman,Ben Varim,36280,3071,0,227525,"classic turkish pop, turkish jazz, turkish modern jazz",4JKFab0j6szsmQFB5qQzx0,0.369,0.411,0.387,92.385,205453
Ayten Alpman,Tek Basina,0,0,0,32343,"classic turkish pop, turkish jazz, turkish modern jazz",0dmOxu6oiMnXEzxDVJyQGv,0.275,0.419,0.447,93.066,257867
Az@r Cirttan,Uzagin Bir Adi Var,237772,199274,11241,445720,"azeri alternative, azeri pop",4BEQ3nvExsywzjIyq7dhnh,0.534,0.0795,0.269,116.544,150400
Azer Bulbul,Cogu Gitti Azi Kaldi,0,51877,0,0,arabesk,0LbesuaUJnH3qq1Njt7a3U,0.692,0.664,0.729,176.338,224212
BASSTON,POKER FACE (TECHNO),0,0,0,110400,techno remix,5Cl6Dydm2NairVIncwhbSR,0.703,0.685,0.747,149.91,110400
BETWEEN FRIENDS,affection,0,0,0,229700,"indie pop, la pop, pov: indie",4LyIHEDbAWDeKV0JbVZae9,0.394,0.565,0.308,90.773,235226
BKA Iz,The Feels,0,40640,0,0,,1utDFK1ARQcuZSwapf3cfb,0.808,0.903,0.922,120.044,198053
BLOK3,AFFETMEM,621630,1480,0,0,turkce drill,3WCrBnWabeuTk2wr6UwaYV,0.646,0.685,0.539,142.115,182117
BLOK3,BAYBAY,193535,575638,0,0,turkce drill,232LbugfZaCUwq82xiELtd,0.724,0.569,0.775,145.009,191276
BLOK3,DACIA,124620,124620,0,0,turkce drill,73n2N3lk2dNc9seGfEyXo9,0.889,0.74,0.513,95.026,218778
BLOK3,Patlat,10018,900,0,0,turkce drill,5qLnFAfF07nwUiARNSWZBJ,0.568,0.608,0.299,143.957,166432
BLOK3,Salla Salla,65600,0,0,0,turkce drill,3BMS2ZxodzjxPKzb2iHxze,0.695,0.738,0.546,97.975,146964
BLOK3,VUR,1284257,531140,0,420,turkce drill,2Nt4eocAv9wi1vHshhSdpF,0.613,0.566,0.697,143.011,190271
BLOK3,aklina ben gelicem,135295,0,0,0,turkce drill,3ZwRkdnTb4az8X5n4WXuHA,0.277,0.546,0.217,199.957,149406
BONES,AirplaneMode,75428,0,0,0,"cloud rap, dark trap",5XKZua8kqgHwcxeKiMIjge,0.847,0.601,0.548,139.996,75429
BONES,HDMI,0,139440,0,0,"cloud rap, dark trap",7I4ibsZgwuf46g0xHuTC8s,0.713,0.29,0.121,124.941,139440
BONSER,Shed A Little Light,0,179629,0,0,,6fO7SWzkzIQCYhyIB8FH42,0.609,0.371,0.776,139.714,211533
BORNS,Electric Love,0,0,0,218106,"indie poptimism, modern alternative rock, modern rock, pov: indie",2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,0.518,120.041,218107
BRXDYMANE,NOSTALGIA,0,122750,0,0,drift phonk,4AFWYfIxLAiEL3G3KwEhQR,0.902,0.516,0.276,125.942,145000
Baby Keem,ORANGE SODA,132250,0,0,0,"hip hop, rap",5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,0.107,85.042,129882
Baby Keem,family ties (with Kendrick Lamar),39188,0,131935,0,"hip hop, rap",3QFInJAm9eyaho5vBzxInN,0.711,0.611,0.144,134.093,252262
Baby Queen,Dover Beach,0,0,0,218053,modern alternative pop,5BCYtpbTyUQSMRwDVPb5wk,0.581,0.832,0.678,99.908,218053
Bad Bunny,Ojitos Lindos,0,0,0,258298,"reggaeton, trap latino, urbano latino",3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,0.268,79.928,258299
Bad Meets Evil,Fast Lane,0,0,1973,0,detroit hip hop,2c5Isyd07hWsl7AQia2Dig,0.615,0.871,0.338,119.149,249560
Badem,Alagozlerini Sevdigim Dilber,0,0,0,234,turkish rock,4mioXecrohdC5mFAy9LL65,0.625,0.833,0.448,125.968,241187
Badem,Anneanne,0,0,0,29693,turkish rock,1dkz1rdGQSON2X38PFuZGc,0.568,0.363,0.653,120.709,163000
Badem,Kara Degil mi?,0,0,116494,416556,turkish rock,37FLmQ6Fp0wPXthYqcrHQh,0.653,0.933,0.855,99.967,236507
Badfinger,No Matter What - Remastered 2010,618,192513,65336,211530,"album rock, beatlesque, classic rock, country rock, folk rock, heartland rock, jangle pop, mellow gold, power pop, psychedelic rock, singer-songwriter, soft rock",0zK545STj6P7qbFSpCK9pp,0.529,0.743,0.78,116.817,180547
Bahadir Saglam,Kir Papatyasi,0,0,0,1160,turkish pop,7wWRjhCpJEjExIUXK5UVVZ,0.644,0.779,0.514,101.95,232347
BaianaSystem,Sulamericano,157029,0,0,0,"afrobeat brasileiro, brazilian indie, dub brasileiro, manguebeat, mpb, nova mpb, pop nacional, samba reggae",4g3eC92vbNjIc9vS7Ye2Ie,0.692,0.913,0.938,180.016,246347
Bakar,Alive!,94896,0,2304,0,uk alternative hip hop,6KzI6EM1QYyOq5oudPlcWT,0.75,0.736,0.579,97.032,232133
Bakar,Hell N Back,213573,0,0,0,uk alternative hip hop,3NRql0A1Ef4RCvT473iqgD,0.584,0.684,0.72,210.164,213573
Bakermat,Baiana,0,0,4906,0,"minimal tech house, tropical house",4bndkI1TTh7itdsyixtDoD,0.777,0.573,0.622,95.087,279680
Balthazar,Bunker,7165,1770902,1829695,2525286,"belgian indie, belgian rock, ghent indie",2McasPSD29X6cEpAvQ2Pmb,0.57,0.936,0.0247,130.154,251077
Balthazar,Decency,239796,0,0,239796,"belgian indie, belgian rock, ghent indie",5CU9zB4m9cChtMW01k78z7,0.85,0.214,0.774,127.997,90070
Balthazar,Fever,2198,1009141,113521,568316,"belgian indie, belgian rock, ghent indie",0UzymivvUH5s8z4PeWZJaK,0.6,0.713,0.471,72.999,172107
Balthazar,Losers,445124,19854,494131,228459,"belgian indie, belgian rock, ghent indie",1bAvtmTl0F9loyz9AwPwp7,0.666,0.485,0.287,91.007,281147
Baneva,An,0,184317,0,0,"turkish hip hop, turkish trap",6hwGwCfCwHoSJQw7AYPEQu,0.844,0.598,0.393,98.022,172768
Baris Akarsu,Bir Sevmek Bin Defa Olmek Demekmis,57649,248000,2858,8191,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",6EC30XIUthkln6JpH80wyd,0.273,0.585,0.357,204.12,248000
Baris Akarsu,Gozlerin - Yalanci Yarim,0,85,0,190640,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",4USeuNM4Y1TnR9y61gazT8,0.508,0.584,0.211,109.924,190640
Baris Akarsu,Kimdir O,0,26133,0,0,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",5P8ZktbzC7rD3IPXI5w8g2,0.464,0.747,0.427,169.671,253074
Baris Akarsu,Sevdim Seni Bir Kere,0,193746,6889,0,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",1z9lS4hPiVvN444FkQE8sd,0.581,0.783,0.555,104.99,193747
Baris Akarsu,Unutamadim,0,0,1386,0,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",4ZvIVC8dOjM3fSMLNSh09G,0.588,0.486,0.352,155.721,322851
Baris Akarsu,Yalan Dunya,0,218160,0,0,"anadolu rock, karadeniz turkuleri, turkish pop, turkish rock",28fzGjXpxoEb6oKAhElIJY,0.556,0.844,0.545,79.999,218160
Baris Manco,Alla Beni Pulla Beni,0,6677,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",0pGQ7ie0yvg79MrIlR0wDt,0.477,0.499,0.884,166.677,245840
Baris Manco,Aynali Kemer,426,401774,75258,5542,"anadolu rock, turkish instrumental, turkish psych, turkish rock",5kbX6QlSDGgprK3jVuxGt7,0.5,0.432,0.407,88.848,185971
Baris Manco,Beyhude Gecti Yillar,0,292728,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",2akC3PUphjP5TkKRpPgWcP,0.363,0.401,0.337,208.01,292728
Baris Manco,Daglar Daglar,0,203885,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",3EXO6y0bM6VZIKN0D720Ry,0.608,0.666,0.513,118.009,203886
Baris Manco,Gul Pembe,0,135130,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",0KfwsodIzlRNfjDcMMd5UP,0.512,0.319,0.256,75.027,308349
Baris Manco,Hal Hal,0,13526,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",0lrfWTxWwdZWWtJsXXL31z,0.537,0.571,0.975,193.862,216360
Baris Manco,Kol Dugmeleri,1779,208997,1996,3092,"anadolu rock, turkish instrumental, turkish psych, turkish rock",1fQ4ITXu679fe7AdeSybxB,0.235,0.227,0.201,148.623,258067
Baris Manco,Nazar Eyle,0,4700,0,0,"anadolu rock, turkish instrumental, turkish psych, turkish rock",6fT8LXtNA1JxpqifsNAoLx,0.73,0.507,0.936,129.907,193620
Baskem,Pray for 'em,0,90959,0,0,,7G6hP9REVUOpUodzswKrbA,0.733,0.71,0.364,100.129,193593
Bass Santana,Make Eem Run!,0,0,0,192000,"miami hip hop, underground hip hop",44nlOJLjLqwNgYcT277V25,0.936,0.514,0.812,129.997,192000
Bathory,Ring of Gold,0,1857,0,0,"autonomous black metal, black metal, black thrash, metal, old school thrash, pagan black metal, swedish black metal, swedish metal, thrash metal, viking black metal, viking metal",35yrWddjHkq0FqDBitYZZT,0.571,0.376,0.18,129.884,334973
Batuflex,AMCAS RMX,0,199316,0,149025,"turkish hip hop, turkish trap",6w55Qrt9626sXuYs01trjl,0.82,0.621,0.587,140.061,149026
Batuflex,Dalga,0,1109,0,169812,"turkish hip hop, turkish trap",3P0WmQXWzV3yqFyfgVolrT,0.761,0.884,0.722,142.057,125423
Batuflex,Dunya Hain,0,39232,0,86250,"turkish hip hop, turkish trap",0qNeSaQsn2MzBppf6T8GdR,0.762,0.546,0.312,144.948,145655
Batuhan Polat,Ayni Degil,2218,202549,505023,512378,turkish alt pop,5U9lN233OIbiXfuxcBCdWU,0.546,0.68,0.402,135.97,293076
Batuhan Polat,Dunyanin 1001 Akli - Canli,597,1656948,474731,1682851,turkish alt pop,5OHAAKVVxnfjY0MUuzeklm,0.339,0.399,0.27,79.89,275500
Batuhan Polat,Kirik Camlar,284973,1702411,285124,1344594,turkish alt pop,61YoBzFmKtoIftPJXxvrA3,0.597,0.0524,0.26,75.583,282819
Batuhan Polat,Oyunsuz Ciplak,0,35578,0,0,turkish alt pop,6B9XwGdOXjNFJ8Wy2Bogt7,0.583,0.406,0.285,80.956,178353
Batuhan Polat,Tozum ve Nefesim - Canli,1335038,1093463,2974022,331308,turkish alt pop,3KECH7TpfdlMxyECFYlm72,0.357,0.476,0.149,83.444,263000
Batuhan Polat,Yasiyor Muyuz Biz?,199515,786978,299168,1164468,turkish alt pop,3jn79mm9SjSQ3bn2zV3pEm,0.441,0.141,0.164,75.176,192911
Batusyex,Alo,0,3647,0,0,new school turkce rap,3MEYFivt6bilQ9q9mFWZ4g,0.631,0.953,0.422,141.99,273803
Bauhaus,All We Ever Wanted Was Everything,232306,487577,4223,104307,"alternative rock, dark wave, dream pop, gothic rock, industrial rock, new wave, post-punk, uk post-punk",6Q9kdCHXpAef5YbKXKeG9M,0.601,0.251,0.27,116.49,232307
Be Corbal,Town,0,1216,0,0,,0F7FA14euOIX8KcbEturGH,0.907,0.53,0.507,135.998,113000
Bea Miller,feel something,0,2538,0,0,"alt z, pop, talent show",5dAtKXyrQoQW054LZqJ5dP,0.428,0.877,0.113,75.518,221000
Beach House,Lazuli,0,0,0,249014,"art pop, baltimore indie, dream pop, dreamo, indie pop, indie rock, indietronica, modern dream pop, pov: indie",6HdMeOwJXD3oY1Thn1bsCY,0.34,0.812,0.724,219.446,301867
Beach House,Space Song,152067,331509,0,696849,"art pop, baltimore indie, dream pop, dreamo, indie pop, indie rock, indietronica, modern dream pop, pov: indie",7H0ya83CMmgFcOhw0UB6ow,0.508,0.792,0.601,147.067,320467
Beach Weather,"Sex, Drugs, Etc.",0,196847,0,196784,pov: indie,7DbdUf8aHSYoliSjO6LZv6,0.572,0.839,0.465,143.969,196784
Bedroom,In My Head,0,0,0,354691,small room,5vwXQUwkpmnkJrfv69L6Mp,0.576,0.608,0.18,150.9,354692
Bee Gees,Stayin' Alive,92866,0,0,0,"disco, mellow gold, soft rock",5ubvP9oKmxLUVq506fgLhk,0.702,0.773,0.953,103.564,285373
Before You Exit,Clouds,0,0,0,9834,teen pop,7s7q9dpsSCMEnDR3WhExZy,,,,,
Bela Bartok,"Romanian Folk Dances, Sz 56: III. Pe-loc - Andante",67453,142851,19796,73829,"classical, early modern classical, neoclassicism",1lobDzMJEFga3VXJdGg8Xa,0.558,0.0214,0.0571,87.632,66920
Ben Caplan,What Love Can Heartbreak Allow?,0,186792,0,0,"canadian americana, canadian folk, halifax indie",1F4whv5cBxGDaUkgW3ybt5,0.494,0.35,0.125,91.874,186792
Ben Fero,FERHAT YILMAZ,0,0,0,102720,"turkce drill, turkish hip hop, turkish trap",5LbGC2dXsjgkYc1KBnYEF8,0.681,0.468,0.0395,115.043,119176
Ben Fero,Fight Kulup,0,0,0,351160,"turkce drill, turkish hip hop, turkish trap",6PQtzyaHnx61E6KxbW4ytc,0.81,0.783,0.387,127.001,378416
Ben Fero,Motivasyon,0,0,0,173189,"turkce drill, turkish hip hop, turkish trap",1DZn3kv6JAsqKw8iNWGWP0,0.923,0.648,0.542,119.961,173190
Bengu,Kalbim (Slow Versiyon),0,874,0,4330,turkish pop,6lurG4YpxdB7TcMjZ2FjYj,0.453,0.726,0.493,159.93,226880
Bengu,Yarali,244471,230685,0,230093,turkish pop,4KTeeyIWQTwXWI7hw0boRK,0.667,0.651,0.602,116.974,230093
Beres Hammond,One Love One Life,0,40550,0,0,"lovers rock, reggae, roots reggae, soca",4xBOMJudYObmP98Xo2RBCS,0.642,0.447,0.473,151.921,191679
Bergen,Benim Icin Uzulme,302641,0,0,0,"ambient worship, ccm, deep ccm, world worship, worship",48laGKFr73HmALqSKqlzv0,0.318,0.392,0.586,182.501,302642
Bernadette Carroll,Laughing on the Outside,2025,155258,682,508502,,5tjN7zmWma6AZF1B1BG6rv,0.386,0.419,0.425,99.014,140453
Beyaz Hayvanlar,Bir Daha,0,600965,180978,885435,turkish alternative rock,0Vc1qA7wYe4ZR9dnsafEGB,0.686,0.286,0.133,119.981,285860
Beyaz Hayvanlar,Ozunde Narin,0,703,0,0,turkish alternative rock,2FblVk28GXiQTcuW3qguRy,0.667,0.459,0.793,125.025,227698
